time,X,Y,Vx,Vy,Ax,Ay
5.4568876,-599.9999,-472.6275,0.0002025774,-13.3094,3.712325E-05,6.088465E-10
5.4568876,3.632994E+08,5504.353,-0.01646871,1082,-0.00301797,-4.949863E-08
5.4568876,3.57854E+07,17805.86,-1.697072,3336.309,-0.3109964,-0.0001583805
5.4739349,-599.9999,-472.8544,0.0002032103,-13.3094,3.712325E-05,6.107485E-10
5.4739349,3.632994E+08,5522.798,-0.01652015,1082,-0.00301797,-4.965326E-08
5.4739349,3.57854E+07,17862.74,-1.702374,3336.309,-0.3109964,-0.0001588753
5.4908585,-599.9999,-473.0797,0.0002038385,-13.3094,3.712325E-05,6.126565E-10
5.4908585,3.632994E+08,5541.11,-0.01657123,1082,-0.00301797,-4.980836E-08
5.4908585,3.57854E+07,17919.2,-1.707637,3336.309,-0.3109964,-0.0001593716
5.5075285,-599.9999,-473.3015,0.0002044574,-13.3094,3.712325E-05,6.145506E-10
5.5075285,3.632994E+08,5559.147,-0.01662154,1082,-0.00301797,-4.996232E-08
5.5075285,3.57854E+07,17974.82,-1.712821,3336.309,-0.3109964,-0.0001598643
5.5241985,-599.9999,-473.5234,0.0002050762,-13.3094,3.712325E-05,6.164164E-10
5.5241985,3.632994E+08,5577.184,-0.01667185,1082,-0.00301797,-5.0114E-08
5.5241985,3.57854E+07,18030.44,-1.718005,3336.309,-0.3109964,-0.0001603496
5.5410356,-599.9999,-473.7475,0.0002057013,-13.3094,3.712325E-05,6.182822E-10
5.5410356,3.632994E+08,5595.402,-0.01672266,1082,-0.00301797,-5.02657E-08
5.5410356,3.57854E+07,18086.61,-1.723242,3336.309,-0.3109964,-0.000160835
5.5577056,-599.9999,-473.9693,0.0002063201,-13.3094,3.712325E-05,6.201666E-10
5.5577056,3.632994E+08,5613.439,-0.01677297,1082,-0.00301797,-5.041888E-08
5.5577056,3.57854E+07,18142.23,-1.728426,3336.309,-0.3109964,-0.0001613252
5.5743812,-599.9999,-474.1913,0.0002069392,-13.3094,3.712325E-05,6.220324E-10
5.5743812,3.632994E+08,5631.482,-0.0168233,1082,-0.00301797,-5.057056E-08
5.5743812,3.57854E+07,18197.86,-1.733612,3336.309,-0.3109964,-0.0001618105
5.5910512,-599.9999,-474.4131,0.000207558,-13.3094,3.712325E-05,6.238988E-10
5.5910512,3.632994E+08,5649.519,-0.01687361,1082,-0.00301797,-5.072228E-08
5.5910512,3.57854E+07,18253.48,-1.738796,3336.309,-0.3109964,-0.000162296
5.607825,-599.9999,-474.6364,0.0002081807,-13.3094,3.712325E-05,6.257646E-10
5.607825,3.632994E+08,5667.668,-0.01692423,1082,-0.00301797,-5.087397E-08
5.607825,3.57854E+07,18309.44,-1.744013,3336.309,-0.3109964,-0.0001627814
5.6247677,-599.9999,-474.8619,0.0002088097,-13.3094,3.712325E-05,6.276419E-10
5.6247677,3.632994E+08,5686,-0.01697537,1082,-0.00301797,-5.102662E-08
5.6247677,3.57854E+07,18365.97,-1.749282,3336.309,-0.3109964,-0.0001632698
5.6414377,-599.9999,-475.0837,0.0002094285,-13.3094,3.712325E-05,6.295382E-10
5.6414377,3.632994E+08,5704.038,-0.01702568,1082,-0.00301797,-5.118074E-08
5.6414377,3.57854E+07,18421.58,-1.754466,3336.309,-0.3109964,-0.000163763
5.6581077,-599.9999,-475.3056,0.0002100474,-13.3094,3.712325E-05,6.314039E-10
5.6581077,3.632994E+08,5722.075,-0.01707599,1082,-0.00301797,-5.133242E-08
5.6581077,3.57854E+07,18477.2,-1.759651,3336.309,-0.3109964,-0.0001642483
5.6751329,-599.9999,-475.5322,0.0002106794,-13.3094,3.712325E-05,6.332697E-10
5.6751329,3.632994E+08,5740.496,-0.01712737,1082,-0.00301797,-5.148414E-08
5.6751329,3.57854E+07,18534,-1.764945,3336.309,-0.3109964,-0.0001647337
5.6918049,-599.9999,-475.7541,0.0002112983,-13.3094,3.712325E-05,6.351752E-10
5.6918049,3.632994E+08,5758.535,-0.01717768,1082,-0.00301797,-5.163901E-08
5.6918049,3.57854E+07,18589.63,-1.77013,3336.309,-0.3109964,-0.0001652293
5.7086286,-599.9999,-475.978,0.0002119229,-13.3094,3.712325E-05,6.370412E-10
5.7086286,3.632994E+08,5776.738,-0.01722846,1082,-0.00301797,-5.179073E-08
5.7086286,3.57854E+07,18645.75,-1.775362,3336.309,-0.3109964,-0.0001657148
5.7254157,-599.9999,-476.2014,0.0002125461,-13.3094,3.712325E-05,6.389241E-10
5.7254157,3.632994E+08,5794.902,-0.01727912,1082,-0.00301797,-5.19438E-08
5.7254157,3.57854E+07,18701.76,-1.780583,3336.309,-0.3109964,-0.0001662046
5.7420857,-599.9999,-476.4233,0.0002131649,-13.3094,3.712325E-05,6.40803E-10
5.7420857,3.632994E+08,5812.939,-0.01732943,1082,-0.00301797,-5.209653E-08
5.7420857,3.57854E+07,18757.38,-1.785767,3336.309,-0.3109964,-0.0001666933
5.7587557,-599.9999,-476.6451,0.0002137838,-13.3094,3.712325E-05,6.426688E-10
5.7587557,3.632994E+08,5830.976,-0.01737974,1082,-0.00301797,-5.224821E-08
5.7587557,3.57854E+07,18813,-1.790952,3336.309,-0.3109964,-0.0001671786
5.7756573,-599.9999,-476.8701,0.0002144112,-13.3094,3.712325E-05,6.445345E-10
5.7756573,3.632994E+08,5849.264,-0.01743075,1082,-0.00301797,-5.239991E-08
5.7756573,3.57854E+07,18869.38,-1.796208,3336.309,-0.3109964,-0.000167664
5.7925415,-599.9999,-477.0948,0.000215038,-13.3094,3.712325E-05,6.464262E-10
5.7925415,3.632994E+08,5867.532,-0.0174817,1082,-0.00301797,-5.255369E-08
5.7925415,3.57854E+07,18925.71,-1.801459,3336.309,-0.3109964,-0.0001681561
5.8093593,-599.9999,-477.3187,0.0002156624,-13.3094,3.712325E-05,6.483159E-10
5.8093593,3.632994E+08,5885.729,-0.01753246,1082,-0.00301797,-5.270731E-08
5.8093593,3.57854E+07,18981.82,-1.806689,3336.309,-0.3109964,-0.0001686476
5.8266398,-599.9999,-477.5486,0.0002163039,-13.3094,3.712325E-05,6.501982E-10
5.8266398,3.632994E+08,5904.426,-0.01758461,1082,-0.00301797,-5.286039E-08
5.8266398,3.57854E+07,19039.48,-1.812063,3336.309,-0.3109964,-0.0001691373
5.8436035,-599.9999,-477.7744,0.0002169336,-13.3094,3.712325E-05,6.521322E-10
5.8436035,3.632994E+08,5922.781,-0.01763581,1082,-0.00301797,-5.301758E-08
5.8436035,3.57854E+07,19096.07,-1.817339,3336.309,-0.3109964,-0.0001696404
5.8606178,-599.9999,-478.0009,0.0002175652,-13.3094,3.712325E-05,6.540308E-10
5.8606178,3.632994E+08,5941.19,-0.01768716,1082,-0.00301797,-5.317194E-08
5.8606178,3.57854E+07,19152.84,-1.82263,3336.309,-0.3109964,-0.0001701343
5.8779742,-599.9999,-478.2319,0.0002182096,-13.3094,3.712325E-05,6.559351E-10
5.8779742,3.632994E+08,5959.97,-0.01773954,1082,-0.00301797,-5.332679E-08
5.8779742,3.57854E+07,19210.74,-1.828028,3336.309,-0.3109964,-0.0001706297
5.8953513,-599.9999,-478.4632,0.0002188547,-13.3094,3.712325E-05,6.578778E-10
5.8953513,3.632994E+08,5978.772,-0.01779198,1082,-0.00301797,-5.348472E-08
5.8953513,3.57854E+07,19268.72,-1.833432,3336.309,-0.3109964,-0.000171135
5.9124506,-599.9999,-478.6907,0.0002194895,-13.3094,3.712325E-05,6.598226E-10
5.9124506,3.632994E+08,5997.274,-0.01784359,1082,-0.00301797,-5.36428E-08
5.9124506,3.57854E+07,19325.77,-1.83875,3336.309,-0.3109964,-0.0001716409
5.9296155,-599.9999,-478.9192,0.0002201267,-13.3094,3.712325E-05,6.617364E-10
5.9296155,3.632994E+08,6015.846,-0.01789539,1082,-0.00301797,-5.379839E-08
5.9296155,3.57854E+07,19383.04,-1.844088,3336.309,-0.3109964,-0.0001721388
5.9466764,-599.9999,-479.1463,0.00022076,-13.3094,3.712325E-05,6.636576E-10
5.9466764,3.632994E+08,6034.306,-0.01794688,1082,-0.00301797,-5.395456E-08
5.9466764,3.57854E+07,19439.96,-1.849394,3336.309,-0.3109964,-0.0001726385
5.9636038,-599.9999,-479.3716,0.0002213884,-13.3094,3.712325E-05,6.655671E-10
5.9636038,3.632994E+08,6052.622,-0.01799797,1082,-0.00301797,-5.410978E-08
5.9636038,3.57854E+07,19496.43,-1.854659,3336.309,-0.3109964,-0.0001731352
5.9805321,-599.9999,-479.5969,0.0002220169,-13.3094,3.712325E-05,6.674616E-10
5.9805321,3.632994E+08,6070.938,-0.01804905,1082,-0.00301797,-5.426379E-08
5.9805321,3.57854E+07,19552.91,-1.859923,3336.309,-0.3109964,-0.000173628
5.9975595,-599.9999,-479.8235,0.000222649,-13.3094,3.712325E-05,6.693562E-10
5.9975595,3.632994E+08,6089.362,-0.01810044,1082,-0.00301797,-5.441784E-08
5.9975595,3.57854E+07,19609.72,-1.865219,3336.309,-0.3109964,-0.0001741209
6.014586,-599.9999,-480.0501,0.0002232811,-13.3094,3.712325E-05,6.71262E-10
6.014586,3.632994E+08,6107.785,-0.01815183,1082,-0.00301797,-5.457277E-08
6.014586,3.57854E+07,19666.52,-1.870514,3336.309,-0.3109964,-0.0001746166
6.0313331,-599.9999,-480.273,0.0002239028,-13.3094,3.712325E-05,6.731677E-10
6.0313331,3.632994E+08,6125.905,-0.01820237,1082,-0.00301797,-5.472766E-08
6.0313331,3.57854E+07,19722.4,-1.875722,3336.309,-0.3109964,-0.0001751123
6.0480031,-599.9999,-480.4949,0.0002245216,-13.3094,3.712325E-05,6.750421E-10
6.0480031,3.632994E+08,6143.942,-0.01825268,1082,-0.00301797,-5.488003E-08
6.0480031,3.57854E+07,19778.01,-1.880907,3336.309,-0.3109964,-0.0001755999
6.0646731,-599.9999,-480.7167,0.0002251405,-13.3094,3.712325E-05,6.769079E-10
6.0646731,3.632994E+08,6161.979,-0.01830299,1082,-0.00301797,-5.503171E-08
6.0646731,3.57854E+07,19833.63,-1.886091,3336.309,-0.3109964,-0.0001760852
6.081523,-599.9999,-480.941,0.000225766,-13.3094,3.712325E-05,6.787736E-10
6.081523,3.632994E+08,6180.211,-0.01835384,1082,-0.00301797,-5.518341E-08
6.081523,3.57854E+07,19889.85,-1.891331,3336.309,-0.3109964,-0.0001765706
6.098422,-599.9999,-481.1659,0.0002263933,-13.3094,3.712325E-05,6.806595E-10
6.098422,3.632994E+08,6198.496,-0.01840484,1082,-0.00301797,-5.533673E-08
6.098422,3.57854E+07,19946.23,-1.896587,3336.309,-0.3109964,-0.0001770612
6.1153052,-599.9999,-481.3906,0.0002270201,-13.3094,3.712325E-05,6.825509E-10
6.1153052,3.632994E+08,6216.763,-0.0184558,1082,-0.00301797,-5.549049E-08
6.1153052,3.57854E+07,20002.56,-1.901837,3336.309,-0.3109964,-0.0001775532
6.1326234,-599.9999,-481.6211,0.000227663,-13.3094,3.712325E-05,6.844405E-10
6.1326234,3.632994E+08,6235.501,-0.01850806,1082,-0.00301797,-5.564415E-08
6.1326234,3.57854E+07,20060.34,-1.907223,3336.309,-0.3109964,-0.0001780448
6.1496514,-599.9999,-481.8477,0.0002282951,-13.3094,3.712325E-05,6.863788E-10
6.1496514,3.632994E+08,6253.926,-0.01855945,1082,-0.00301797,-5.580169E-08
6.1496514,3.57854E+07,20117.15,-1.912519,3336.309,-0.3109964,-0.0001785489
6.1843772,-599.9999,-482.3099,0.0002295843,-13.3094,3.712325E-05,6.882846E-10
6.1843772,3.632994E+08,6291.499,-0.01866425,1082,-0.00301797,-5.595859E-08
6.1843772,3.57854E+07,20233,-1.923318,3336.309,-0.3109964,-0.0001790468
6.2011201,-599.9999,-482.5328,0.0002302058,-13.3094,3.712325E-05,6.921712E-10
6.2011201,3.632994E+08,6309.615,-0.01871478,1082,-0.00301797,-5.627256E-08
6.2011201,3.57854E+07,20288.86,-1.928525,3336.309,-0.3109964,-0.0001800557
6.2179064,-599.9999,-482.7562,0.000230829,-13.3094,3.712325E-05,6.940451E-10
6.2179064,3.632994E+08,6327.777,-0.01876544,1082,-0.00301797,-5.642491E-08
6.2179064,3.57854E+07,20344.87,-1.933746,3336.309,-0.3109964,-0.0001805431
6.2345764,-599.9999,-482.9781,0.0002314478,-13.3094,3.712325E-05,6.959239E-10
6.2345764,3.632994E+08,6345.814,-0.01881575,1082,-0.00301797,-5.657763E-08
6.2345764,3.57854E+07,20400.48,-1.93893,3336.309,-0.3109964,-0.0001810318
6.2512464,-599.9999,-483.1999,0.0002320667,-13.3094,3.712325E-05,6.977896E-10
6.2512464,3.632994E+08,6363.852,-0.01886606,1082,-0.00301797,-5.672931E-08
6.2512464,3.57854E+07,20456.1,-1.944114,3336.309,-0.3109964,-0.0001815172
6.2680359,-599.9999,-483.4234,0.00023269,-13.3094,3.712325E-05,6.996553E-10
6.2680359,3.632994E+08,6382.018,-0.01891673,1082,-0.00301797,-5.6881E-08
6.2680359,3.57854E+07,20512.12,-1.949336,3336.309,-0.3109964,-0.0001820025
6.2847407,-599.9999,-483.6457,0.0002333101,-13.3094,3.712325E-05,7.015344E-10
6.2847407,3.632994E+08,6400.092,-0.01896715,1082,-0.00301797,-5.703375E-08
6.2847407,3.57854E+07,20567.85,-1.954531,3336.309,-0.3109964,-0.0001824913
6.3014107,-599.9999,-483.8676,0.0002339289,-13.3094,3.712325E-05,7.034041E-10
6.3014107,3.632994E+08,6418.129,-0.01901746,1082,-0.00301797,-5.718575E-08
6.3014107,3.57854E+07,20623.46,-1.959715,3336.309,-0.3109964,-0.0001829777
6.3181831,-599.9999,-484.0908,0.0002345516,-13.3094,3.712325E-05,7.052699E-10
6.3181831,3.632994E+08,6436.277,-0.01906808,1082,-0.00301797,-5.733744E-08
6.3181831,3.57854E+07,20679.42,-1.964931,3336.309,-0.3109964,-0.000183463
6.3348531,-599.9999,-484.3127,0.0002351704,-13.3094,3.712325E-05,7.071471E-10
6.3348531,3.632994E+08,6454.314,-0.01911839,1082,-0.00301797,-5.749003E-08
6.3348531,3.57854E+07,20735.04,-1.970116,3336.309,-0.3109964,-0.0001839513
6.35152310000001,-599.9999,-484.5345,0.0002357893,-13.3094,3.712325E-05,7.090128E-10
6.35152310000001,3.632994E+08,6472.352,-0.0191687,1082,-0.00301797,-5.764172E-08
6.35152310000001,3.57854E+07,20790.66,-1.9753,3336.309,-0.3109964,-0.0001844367
6.36819310000001,-599.9999,-484.7564,0.0002364081,-13.3094,3.712325E-05,7.108787E-10
6.36819310000001,3.632994E+08,6490.389,-0.01921901,1082,-0.00301797,-5.779339E-08
6.36819310000001,3.57854E+07,20846.27,-1.980484,3336.309,-0.3109964,-0.000184922
6.38486310000001,-599.9999,-484.9782,0.000237027,-13.3094,3.712325E-05,7.127444E-10
6.38486310000001,3.632994E+08,6508.426,-0.01926932,1082,-0.00301797,-5.794507E-08
6.38486310000001,3.57854E+07,20901.89,-1.985669,3336.309,-0.3109964,-0.0001854073
6.40193310000001,-599.9999,-485.2054,0.0002376607,-13.3094,3.712325E-05,7.146101E-10
6.40193310000001,3.632994E+08,6526.896,-0.01932083,1082,-0.00301797,-5.80968E-08
6.40193310000001,3.57854E+07,20958.84,-1.990977,3336.309,-0.3109964,-0.0001858927
6.41869360000001,-599.9999,-485.4285,0.0002382829,-13.3094,3.712325E-05,7.165207E-10
6.41869360000001,3.632994E+08,6545.03,-0.01937142,1082,-0.00301797,-5.825208E-08
6.41869360000001,3.57854E+07,21014.76,-1.99619,3336.309,-0.3109964,-0.0001863897
6.43540180000001,-599.9999,-485.6509,0.0002389032,-13.3094,3.712325E-05,7.183966E-10
6.43540180000001,3.632994E+08,6563.108,-0.01942184,1082,-0.00301797,-5.840457E-08
6.43540180000001,3.57854E+07,21070.5,-2.001386,3336.309,-0.3109964,-0.0001868776
6.45223270000001,-599.9999,-485.8749,0.000239528,-13.3094,3.712325E-05,7.202666E-10
6.45223270000001,3.632994E+08,6581.319,-0.01947264,1082,-0.00301797,-5.855661E-08
6.45223270000001,3.57854E+07,21126.66,-2.00662,3336.309,-0.3109964,-0.0001873641
6.46890270000001,-599.9999,-486.0968,0.0002401468,-13.3094,3.712325E-05,7.221503E-10
6.46890270000001,3.632994E+08,6599.356,-0.01952295,1082,-0.00301797,-5.870973E-08
6.46890270000001,3.57854E+07,21182.27,-2.011805,3336.309,-0.3109964,-0.0001878541
6.48557270000001,-599.9999,-486.3186,0.0002407657,-13.3094,3.712325E-05,7.240161E-10
6.48557270000001,3.632994E+08,6617.394,-0.01957326,1082,-0.00301797,-5.886142E-08
6.48557270000001,3.57854E+07,21237.89,-2.016989,3336.309,-0.3109964,-0.0001883395
6.50227560000001,-599.9999,-486.541,0.0002413857,-13.3094,3.712325E-05,7.258819E-10
6.50227560000001,3.632994E+08,6635.466,-0.01962367,1082,-0.00301797,-5.90131E-08
6.50227560000001,3.57854E+07,21293.62,-2.022183,3336.309,-0.3109964,-0.0001888248
6.51894560000001,-599.9999,-486.7628,0.0002420046,-13.3094,3.712325E-05,7.277513E-10
6.51894560000001,3.632994E+08,6653.503,-0.01967398,1082,-0.00301797,-5.916507E-08
6.51894560000001,3.57854E+07,21349.23,-2.027368,3336.309,-0.3109964,-0.0001893111
6.53561560000001,-599.9999,-486.9847,0.0002426234,-13.3094,3.712325E-05,7.29617E-10
6.53561560000001,3.632994E+08,6671.541,-0.01972429,1082,-0.00301797,-5.931675E-08
6.53561560000001,3.57854E+07,21404.85,-2.032552,3336.309,-0.3109964,-0.0001897964
6.55228560000001,-599.9999,-487.2065,0.0002432423,-13.3094,3.712325E-05,7.314829E-10
6.55228560000001,3.632994E+08,6689.578,-0.0197746,1082,-0.00301797,-5.946843E-08
6.55228560000001,3.57854E+07,21460.47,-2.037737,3336.309,-0.3109964,-0.0001902818
6.56895560000001,-599.9999,-487.4284,0.0002438611,-13.3094,3.712325E-05,7.333486E-10
6.56895560000001,3.632994E+08,6707.615,-0.01982491,1082,-0.00301797,-5.962011E-08
6.56895560000001,3.57854E+07,21516.09,-2.042921,3336.309,-0.3109964,-0.0001907671
6.58562560000001,-599.9999,-487.6503,0.00024448,-13.3094,3.712325E-05,7.352143E-10
6.58562560000001,3.632994E+08,6725.652,-0.01987522,1082,-0.00301797,-5.977179E-08
6.58562560000001,3.57854E+07,21571.7,-2.048105,3336.309,-0.3109964,-0.0001912525
6.60229560000001,-599.9999,-487.8721,0.0002450988,-13.3094,3.712325E-05,7.370801E-10
6.60229560000001,3.632994E+08,6743.689,-0.01992553,1082,-0.00301797,-5.992347E-08
6.60229560000001,3.57854E+07,21627.32,-2.05329,3336.309,-0.3109964,-0.0001917378
6.61898460000001,-599.9999,-488.0942,0.0002457184,-13.3094,3.712325E-05,7.389459E-10
6.61898460000001,3.632994E+08,6761.747,-0.01997589,1082,-0.00301797,-6.007515E-08
6.61898460000001,3.57854E+07,21683,-2.05848,3336.309,-0.3109964,-0.0001922231
6.63565460000001,-599.9999,-488.3161,0.0002463372,-13.3094,3.712325E-05,7.408138E-10
6.63565460000001,3.632994E+08,6779.784,-0.0200262,1082,-0.00301797,-6.022699E-08
6.63565460000001,3.57854E+07,21738.62,-2.063664,3336.309,-0.3109964,-0.000192709
6.65236840000001,-599.9999,-488.5385,0.0002469577,-13.3094,3.712325E-05,7.426795E-10
6.65236840000001,3.632994E+08,6797.868,-0.02007665,1082,-0.00301797,-6.037868E-08
6.65236840000001,3.57854E+07,21794.38,-2.068862,3336.309,-0.3109964,-0.0001931944
6.66903840000001,-599.9999,-488.7604,0.0002475765,-13.3094,3.712325E-05,7.445502E-10
6.66903840000001,3.632994E+08,6815.905,-0.02012696,1082,-0.00301797,-6.053075E-08
6.66903840000001,3.57854E+07,21850,-2.074047,3336.309,-0.3109963,-0.000193681
6.68571680000001,-599.9999,-488.9824,0.0002481957,-13.3094,3.712325E-05,7.464159E-10
6.68571680000001,3.632994E+08,6833.951,-0.02017729,1082,-0.00301797,-6.068244E-08
6.68571680000001,3.57854E+07,21905.64,-2.079234,3336.309,-0.3109963,-0.0001941663
6.70261650000001,-599.9999,-489.2073,0.000248823,-13.3094,3.712325E-05,7.482827E-10
6.70261650000001,3.632994E+08,6852.237,-0.02022829,1082,-0.00301797,-6.083422E-08
6.70261650000001,3.57854E+07,21962.02,-2.08449,3336.309,-0.3109963,-0.0001946519
6.71956830000001,-599.9999,-489.4329,0.0002494523,-13.3094,3.712325E-05,7.501741E-10
6.71956830000001,3.632994E+08,6870.579,-0.02027945,1082,-0.00301797,-6.098799E-08
6.71956830000001,3.57854E+07,22018.58,-2.089761,3336.309,-0.3109963,-0.000195144
6.73652560000001,-599.9999,-489.6586,0.0002500819,-13.3094,3.712325E-05,7.520714E-10
6.73652560000001,3.632994E+08,6888.926,-0.02033063,1082,-0.00301797,-6.114223E-08
6.73652560000001,3.57854E+07,22075.15,-2.095035,3336.309,-0.3109963,-0.0001956375
6.75353570000001,-599.9999,-489.885,0.0002507133,-13.3094,3.712325E-05,7.539693E-10
6.75353570000001,3.632994E+08,6907.331,-0.02038196,1082,-0.00301797,-6.129653E-08
6.75353570000001,3.57854E+07,22131.9,-2.100325,3336.309,-0.3109963,-0.0001961312
6.77068810000001,-599.9999,-490.1133,0.0002513501,-13.3094,3.712325E-05,7.558731E-10
6.77068810000001,3.632994E+08,6925.89,-0.02043373,1082,-0.00301797,-6.145131E-08
6.77068810000001,3.57854E+07,22189.13,-2.105659,3336.309,-0.3109963,-0.0001966265
6.78781810000001,-599.9999,-490.3413,0.000251986,-13.3094,3.712325E-05,7.577928E-10
6.78781810000001,3.632994E+08,6944.425,-0.02048543,1082,-0.00301797,-6.160738E-08
6.78781810000001,3.57854E+07,22246.28,-2.110987,3336.309,-0.3109963,-0.0001971258
6.80489030000001,-599.9999,-490.5685,0.0002526198,-13.3094,3.712325E-05,7.597101E-10
6.80489030000001,3.632994E+08,6962.897,-0.02053695,1082,-0.00301797,-6.176324E-08
6.80489030000001,3.57854E+07,22303.24,-2.116296,3336.309,-0.3109963,-0.0001976245
6.82202300000001,-599.9999,-490.7965,0.0002532558,-13.3094,3.712325E-05,7.616208E-10
6.82202300000001,3.632994E+08,6981.435,-0.02058866,1082,-0.00301797,-6.191858E-08
6.82202300000001,3.57854E+07,22360.4,-2.121624,3336.309,-0.3109963,-0.0001981216
6.83902050000001,-599.9999,-491.0228,0.0002538868,-13.3094,3.712325E-05,7.635383E-10
6.83902050000001,3.632994E+08,6999.826,-0.02063995,1082,-0.00301797,-6.207446E-08
6.83902050000001,3.57854E+07,22417.11,-2.126911,3336.309,-0.3109963,-0.0001986204
6.85605250000001,-599.9999,-491.2495,0.0002545191,-13.3094,3.712325E-05,7.654408E-10
6.85605250000001,3.632994E+08,7018.254,-0.02069135,1082,-0.00301797,-6.222911E-08
6.85605250000001,3.57854E+07,22473.93,-2.132208,3336.309,-0.3109963,-0.0001991153
6.87334650000001,-599.9999,-491.4796,0.0002551611,-13.3094,3.712325E-05,7.67347E-10
6.87334650000001,3.632994E+08,7036.966,-0.02074355,1082,-0.00301797,-6.238411E-08
6.87334650000001,3.57854E+07,22531.63,-2.137586,3336.309,-0.3109963,-0.0001996112
6.89031140000001,-599.9999,-491.7054,0.0002557909,-13.3094,3.712325E-05,7.692826E-10
6.89031140000001,3.632994E+08,7055.322,-0.02079475,1082,-0.00301797,-6.254143E-08
6.89031140000001,3.57854E+07,22588.23,-2.142862,3336.309,-0.3109963,-0.0002001146
6.90716790000001,-599.9999,-491.9297,0.0002564166,-13.3094,3.712325E-05,7.711814E-10
6.90716790000001,3.632994E+08,7073.561,-0.02084562,1082,-0.00301797,-6.269578E-08
6.90716790000001,3.57854E+07,22644.47,-2.148104,3336.309,-0.3109963,-0.0002006085
6.92436860000001,-599.9999,-492.1587,0.0002570552,-13.3094,3.712325E-05,7.73068E-10
6.92436860000001,3.632994E+08,7092.172,-0.02089753,1082,-0.00301797,-6.28492E-08
6.92436860000001,3.57854E+07,22701.86,-2.153454,3336.309,-0.3109963,-0.0002010993
6.94142720000001,-599.9999,-492.3857,0.0002576884,-13.3094,3.712325E-05,7.749931E-10
6.94142720000001,3.632994E+08,7110.63,-0.02094901,1082,-0.00301797,-6.300569E-08
6.94142720000001,3.57854E+07,22758.77,-2.158759,3336.309,-0.3109963,-0.0002016001
6.95877900000001,-599.9999,-492.6167,0.0002583326,-13.3094,3.712325E-05,7.769024E-10
6.95877900000001,3.632994E+08,7129.404,-0.02100138,1082,-0.00301797,-6.316093E-08
6.95877900000001,3.57854E+07,22816.66,-2.164155,3336.309,-0.3109963,-0.0002020968
6.97571410000001,-599.9999,-492.8421,0.0002589613,-13.3094,3.712325E-05,7.788444E-10
6.97571410000001,3.632994E+08,7147.728,-0.02105249,1082,-0.00301797,-6.331877E-08
6.97571410000001,3.57854E+07,22873.16,-2.169422,3336.309,-0.3109963,-0.0002026019
6.99261230000001,-599.9999,-493.067,0.0002595886,-13.3094,3.712325E-05,7.807399E-10
6.99261230000001,3.632994E+08,7166.012,-0.02110349,1082,-0.00301797,-6.347285E-08
6.99261230000001,3.57854E+07,22929.54,-2.174677,3336.309,-0.3109963,-0.000203095
7.00965830000001,-599.9999,-493.2939,0.0002602214,-13.3094,3.712325E-05,7.826311E-10
7.00965830000001,3.632994E+08,7184.456,-0.02115493,1082,-0.00301797,-6.362662E-08
7.00965830000001,3.57854E+07,22986.41,-2.179978,3336.309,-0.3109963,-0.0002035869
7.02657330000001,-599.9999,-493.519,0.0002608493,-13.3094,3.712325E-05,7.84539E-10
7.02657330000001,3.632994E+08,7202.758,-0.02120598,1082,-0.00301797,-6.378171E-08
7.02657330000001,3.57854E+07,23042.84,-2.185239,3336.309,-0.3109963,-0.0002040832
7.04364400000001,-599.9999,-493.7462,0.000261483,-13.3094,3.712325E-05,7.864321E-10
7.04364400000001,3.632994E+08,7221.229,-0.0212575,1082,-0.00301797,-6.393563E-08
7.04364400000001,3.57854E+07,23099.79,-2.190548,3336.309,-0.3109963,-0.0002045757
7.06117980000001,-599.9999,-493.9796,0.000262134,-13.3094,3.712325E-05,7.883428E-10
7.06117980000001,3.632994E+08,7240.202,-0.02131042,1082,-0.00301797,-6.4091E-08
7.06117980000001,3.57854E+07,23158.3,-2.196001,3336.309,-0.3109963,-0.0002050728
7.07824550000001,-599.9999,-494.2068,0.0002627675,-13.3094,3.712325E-05,7.903054E-10
7.07824550000001,3.632994E+08,7258.667,-0.02136193,1082,-0.00301797,-6.425051E-08
7.07824550000001,3.57854E+07,23215.23,-2.201309,3336.309,-0.3109963,-0.0002055832
7.09537880000001,-599.9999,-494.4348,0.0002634036,-13.3094,3.712325E-05,7.922154E-10
7.09537880000001,3.632994E+08,7277.205,-0.02141363,1082,-0.00301797,-6.44058E-08
7.09537880000001,3.57854E+07,23272.39,-2.206637,3336.309,-0.3109963,-0.0002060801
7.11238800000001,-599.9999,-494.6612,0.000264035,-13.3094,3.712325E-05,7.94133E-10
7.11238800000001,3.632994E+08,7295.609,-0.02146497,1082,-0.00301797,-6.456168E-08
7.11238800000001,3.57854E+07,23329.14,-2.211927,3336.309,-0.3109963,-0.0002065789
7.12935200000001,-599.9999,-494.8869,0.0002646648,-13.3094,3.712325E-05,7.960367E-10
7.12935200000001,3.632994E+08,7313.964,-0.02151616,1082,-0.00301797,-6.471643E-08
7.12935200000001,3.57854E+07,23385.74,-2.217203,3336.309,-0.3109963,-0.0002070741
7.14639890000001,-599.9999,-495.1138,0.0002652976,-13.3094,3.712325E-05,7.979353E-10
7.14639890000001,3.632994E+08,7332.409,-0.02156761,1082,-0.00301797,-6.487079E-08
7.14639890000001,3.57854E+07,23442.61,-2.222504,3336.309,-0.3109963,-0.000207568
7.16336770000001,-599.9999,-495.3397,0.0002659275,-13.3094,3.712325E-05,7.998433E-10
